Experiment;Date;Image;Treatment;endosome size;tubule length
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,868;1,072
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,812;0,557
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;1,145;1,121
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,641;0,264
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;1,42;1,576
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,868;0,985
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,812;0,564
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,788;0,788
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,591;0,671
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,44;0,449
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;1,393;1,061
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,868;0,71
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;1,185;0,758
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;1,458;1,345
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,71;1,505
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,71;1,309
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;1,409;1,261
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,949;0,997
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,557;0,705
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,726;0,498
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,671;0,514
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,529;1,027
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,705;1,075
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,973;1,104
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_2;control;0,529;5,116
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,936;0,591
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,753;0,881
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,71;0,793
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,885;0,71
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,753;0,635
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;2,056;3,278
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,812;2,064
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,557;0,623
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,617;0,536
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,831;0,949
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,474;0,881
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,885;1,246
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,969;0,536
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,885;0,617
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,793;0,536
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;1,064;1,27
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,688;0,831
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,671;0,985
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,671;1,182
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,449;0,514
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;1,114;0,635
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,812;0,44
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,812;0,363
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;1,072;1,159
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,564;0,872
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,71;1,027
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,969;0,985
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,836;2,026
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,529;0,836
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,536;1,004
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,641;1,71
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,788;0,881
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,836;0,793
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,758;0,881
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,726;1,026
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,514;0,881
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,279;1,072
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;1,072;2,131
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,641;0,352
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,726;0,688
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;1,072;1,839
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,788;0,44
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,474;0,536
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_3;control;0,758;0,747
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,635;0,812
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,688;0,635
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;1,004;0,449
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,985;0,557
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,753;0,591
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;2,026;5,473
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;1,061;0,705
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,798;0,726
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,798;0,44
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,812;0,92
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;1,198;0,71
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,623;0,71
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,688;1,342
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,969;3,748
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,617;0,514
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,623;2,326
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,44;0,798
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,617;0,529
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;1,586;1,057
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,831;0,868
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;1,031;1,379
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,936;1,114
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,564;1,004
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,536;0,936
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,868;0,885
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;1,321;1,568
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,529;1,198
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;1,061;0,617
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,985;0,881
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;0,793;0,44
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_4;control;1,568;0,936
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,705;0,591
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,885;0,617
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,985;1,159
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,44;0,831
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,474;0,836
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,753;0,641
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;1,004;0,557
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,907;0,747
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,617;0,881
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,279;1,128
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,617;0,44
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,564;0,872
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,671;0,949
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,688;0,997
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,474;1,345
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,623;0,641
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;1,072;0,793
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,529;1,445
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,617;0,623
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,671;0,831
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,92;0,617
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,705;0,71
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,591;1,342
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,688;0,474
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,71;0,705
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,812;0,758
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,474;0,798
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,788;0,753
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,705;0,514
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,44;1,246
2;15.11.2018;RPE_GFP-WDFY2_after_01_visit_5;control;0,671;0,474
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,618;0,529
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,502;0,406
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,53;0,396
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,684;0,492
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,696;1,307
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,706;0,855
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,798;0,881
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,573;0,71
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,588;0,379
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,514;0,564
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,492;1,024
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;1,41;1,059
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,689;0,492
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_1;control;0,379;0,476
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,613;0,812
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,688;0,344
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,53;0,449
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,44;1,426
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,599;0,635
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,671;1,477
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,666;0,476
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,76;1,146
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,684;0,492
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,436;0,809
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,573;0,355
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,65;0,453
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,282;0,841
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,672;0,655
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,631;0,502
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,617;0,363
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,574;0,394
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,516;0,908
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,671;0,925
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,705;0,529
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,593;0,635
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_2;control;0,891;0,671
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,685;0,376
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,453;0,532
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,46;0,434
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,492;0,529
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,44;0,498
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,685;0,847
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,44;0,44
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,794;0,726
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,77;1,34
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,453;0,406
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,612;0,4
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,502;0,474
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,557;0,729
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,532;0,538
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,599;1,005
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,936;0,631
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,536;0,591
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,798;1,022
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,618;0,623
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,754;0,355
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,502;0,712
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,631;0,784
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,579;0,684
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_3;control;0,53;0,46
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,696;0,71
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,53;0,784
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,812;0,696
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,779;0,999
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,295;0,788
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,749;0,476
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,837;0,712
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,538;0,623
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,53;0,685
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,754;0,967
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,966;1,183
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,453;0,916
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,874;0,557
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,819;0,685
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,874;0,951
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,898;0,99
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,618;0,53
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;1,209;0,967
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,788;0,418
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,574;0,77
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,579;0,836
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,613;0,688
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,696;1,486
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,493;0,599
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,655;0,696
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;1,006;1,109
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,591;0,552
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,631;0,453
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,784;0,75
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,635;0,76
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_4;control;0,579;1,93
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,379;0,696
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,612;0,626
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,552;0,855
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,335;0,612
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,613;0,376
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,564;0,538
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,626;0,434
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,514;0,436
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,376;0,502
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,502;1,004
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,967;0,749
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,758;1,314
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,406;1,243
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,946;0,794
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,841;0,696
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,847;1,088
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,593;0,966
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,573;0,618
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,631;0,71
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,626;0,733
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,308;1,27
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,696;1,745
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,623;0,573
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,573;1,105
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,492;0,929
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,53;0,436
3;20.11.2018;RPE_GFP-WDFY2_Ck666_201118_Before_01_visit_5;control;0,641;1,42
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,44;0,608
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,272;2,361
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,48;3,29
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,842;0,622
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,32;1,591
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,622;1,217
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,358;0,596
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,938;1,036
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;1,333;1,131
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,427;2,762
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,649;0,503
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,608;0,933
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,43;0,86
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,533;1,55
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,907;0,683
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,8;2,086
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;1,131;2,187
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,814;0,668
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,64;0,743
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;1,145;3,094
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,812;1,051
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,43;1,654
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,544;5,451
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,43;1,391
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,764;1,14
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,754;1,761
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,533;1,717
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,64;2,41
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,8;0,769
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_1;CK666;0,43;2,316
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,591;1,107
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,374;0,739
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;1,129;0,533
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,651;0,869
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,702;0,443
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,73;1,298
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,661;0,591
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,753;0,664
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,564;1,525
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,861;1,519
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,423;2,035
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,753;0,356
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,337;1,154
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,798;0,529
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,418;1,379
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,68;1,542
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;1,123;1,154
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,982;0,962
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,462;0,899
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,598;0,481
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,467;1,541
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_2;CK666;0,841;4,614
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_4;CK666;0,953;3,573
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_4;CK666;0,946;1,507
1;14.11.2018;RPE_GFP-WDFY2_after_01_visit_4;CK666;0,533;0,591
